bibno|copyno|bid|date_key
10770|40472|2913|2003-09-16
800|47013|10940|2003-09-16
21193|47322|10940|2003-09-16
37423|56382|10179|2003-09-16
36175|67306|9905|2003-09-16
5216|25979|9905|2003-09-16
58470|71483|9905|2003-09-16
31578|52085|2858|2003-09-16
33948|59732|2858|2003-09-16
36061|54236|2858|2003-09-16
28600|58315|2858|2003-09-16
45152|62675|2858|2003-09-16
39714|64215|4712|2003-09-16
4340|32807|7112|2003-09-16
4510|45415|7112|2003-09-16
44808|63959|7112|2003-09-16
22833|48902|10053|2003-09-16
25498|54910|7817|2003-09-17
45661|64954|10123|2003-09-17
44998|70341|2660|2003-09-17
44212|63554|10116|2003-09-17
34179|53896|10116|2003-09-17
32381|63571|10116|2003-09-17
32381|63576|10116|2003-09-17
44212|63554|10116|2003-09-17
46763|66686|10169|2003-09-17
35402|54324|3345|2003-09-17
24697|49288|2637|2003-09-17
40835|64430|10359|2003-09-17
43980|63962|10028|2003-09-17
58960|72210|10028|2003-09-17
49765|68556|10028|2003-09-17
6836|40483|11631|2003-09-17
46536|66783|11631|2003-09-17
2559|29299|11631|2003-09-17
30935|51513|7327|2003-09-17
22448|60846|7327|2003-09-17
48964|67078|11075|2003-09-17
41416|59320|11633|2003-09-17
56920|71291|11633|2003-09-17
56818|71234|11633|2003-09-17
9191|39568|571|2003-09-17
19920|47003|571|2003-09-17
12240|47893|10018|2003-09-17
49690|68328|11575|2003-09-17
41084|62771|9910|2003-09-17
15689|22242|9910|2003-09-17
50884|68957|11003|2003-09-17
57265|71188|11003|2003-09-17
59649|72694|11003|2003-09-17
57445|71131|11003|2003-09-17
59080|72287|11003|2003-09-17
32841|61854|5912|2003-09-18
3816|35074|5912|2003-09-18
268|44553|5912|2003-09-18
28567|55299|5912|2003-09-18
40862|65573|11635|2003-09-18
50189|67946|9910|2003-09-18
39921|73490|26|2003-09-18
60128|73492|26|2003-09-18
35973|54886|95|2003-09-18
44640|73251|171|2003-09-18
6547|43666|171|2003-09-18
36885|55583|11575|2003-09-18
49056|68006|11575|2003-09-18
50372|68806|10837|2003-09-18
53727|69709|10837|2003-09-18
56896|71207|10223|2003-09-18
3760|45372|10055|2003-09-18
12022|50930|10055|2003-09-18
41454|68466|10055|2003-09-18
59382|71770|9821|2003-09-18
53605|69692|9821|2003-09-18
49852|67934|9821|2003-09-18
54729|69958|9821|2003-09-18
60101|73430|353|2003-09-18
60134|73431|353|2003-09-18
49273|68397|10094|2003-09-18
36847|55541|10094|2003-09-18
33871|59767|7076|2003-09-18
1195|64163|5760|2003-09-19
45693|66604|35|2003-09-19
44684|68741|35|2003-09-19
44684|68742|35|2003-09-19
18201|50591|8699|2003-09-19
38409|57690|11135|2003-09-19
38409|57690|11135|2003-09-19
20579|47044|11135|2003-09-19
853|43264|9303|2003-09-19
895|54395|9303|2003-09-19
31446|52100|9303|2003-09-19
29607|60163|2913|2003-09-19
57022|71661|2913|2003-09-19
42568|66389|356|2003-09-19
60184|73516|577|2003-09-19
60094|73429|577|2003-09-19
57873|73428|577|2003-09-19
35974|64424|8699|2003-09-19
41462|61166|50|2003-09-19
58985|72132|10270|2003-09-19
23941|56972|6580|2003-09-19
36840|55894|11075|2003-09-19
43383|61741|11141|2003-09-19
22238|60386|11141|2003-09-19
7713|18888|3629|2003-09-22
53257|69807|10150|2003-09-22
44905|64272|10150|2003-09-22
60170|73496|55|2003-09-22
60169|73498|55|2003-09-22
60136|73489|55|2003-09-22
46511|65895|3530|2003-09-22
46511|65896|3530|2003-09-22
46511|65897|3530|2003-09-22
46511|65898|3530|2003-09-22
36599|55473|3530|2003-09-22
58716|71853|3530|2003-09-22
54506|70084|3530|2003-09-22
59056|73332|3530|2003-09-22
34865|53729|6172|2003-09-22
27472|65578|6590|2003-09-22
43274|69671|10323|2003-09-22
45693|69734|10323|2003-09-22
28350|50388|7125|2003-09-22
14084|43553|7125|2003-09-22
45515|64929|7125|2003-09-22
54588|70156|7125|2003-09-22
60137|73427|3240|2003-09-22
60141|73426|3240|2003-09-22
43525|62689|5232|2003-09-22
3291|35395|5232|2003-09-22
1448|52188|6264|2003-09-22
52029|71368|6264|2003-09-22
31797|57343|6264|2003-09-22
40981|59588|6713|2003-09-22
22141|51006|2134|2003-09-22
15308|30387|2134|2003-09-22
16678|24757|2134|2003-09-22
53340|69719|171|2003-09-22
18345|46731|171|2003-09-22
51048|69075|10369|2003-09-22
46536|69754|9717|2003-09-23
36100|65262|9717|2003-09-23
44640|73252|571|2003-09-23
38217|57186|10078|2003-09-23
22570|48196|10078|2003-09-23
46072|65565|9452|2003-09-23
28505|50471|7125|2003-09-23
35628|54522|7022|2003-09-23
35557|54431|7022|2003-09-23
41376|68913|10435|2003-09-23
59358|71834|10435|2003-09-23
60131|73491|10868|2003-09-23
60144|73432|149|2003-09-23
1195|64162|3442|2003-09-23
29886|66154|10780|2003-09-23
237|S21769|11371|2003-09-23
8075|25439|11371|2003-09-23
11975|29021|11371|2003-09-23
46065|63972|11371|2003-09-23
36004|57185|2362|2003-09-23
13187|46365|2362|2003-09-23
399|72313|2362|2003-09-23
38876|57772|11565|2003-09-23
37073|56098|11565|2003-09-23
32605|56743|11565|2003-09-23
49718|68509|11565|2003-09-23
25498|49405|11565|2003-09-23
9454|45859|4349|2003-09-23
36269|55879|4349|2003-09-23
36229|69183|9297|2003-09-23
237|43247|9297|2003-09-23
226|44331|2702|2003-09-24
43978|68460|5531|2003-09-24
41128|59832|5531|2003-09-24
31014|51688|5531|2003-09-24
46442|67267|5531|2003-09-24
59098|72327|35|2003-09-24
40364|58491|7076|2003-09-24
1246|44552|1339|2003-09-24
45515|64931|1339|2003-09-24
5169|47796|10940|2003-09-24
10923|33014|10940|2003-09-24
31218|54145|10940|2003-09-24
37027|55573|1068|2003-09-24
51359|69230|1068|2003-09-24
51378|69191|1068|2003-09-24
103|73493|5851|2003-09-24
60208|73524|89|2003-09-24
38765|58020|4311|2003-09-24
38224|57157|10318|2003-09-24
36304|55195|5077|2003-09-24
59056|73331|5077|2003-09-24
54715|69956|10057|2003-09-24
58978|72086|10057|2003-09-24
56617|72105|10057|2003-09-24
39852|58790|10073|2003-09-24
59026|72081|10057|2003-09-24
36392|55314|10073|2003-09-24
58971|72221|10057|2003-09-24
59330|71830|10057|2003-09-24
39336|57610|10073|2003-09-24
44903|64273|10073|2003-09-24
57185|71332|10073|2003-09-24
43375|60439|5507|2003-09-25
37651|56738|4050|2003-09-25
28873|65280|6157|2003-09-25
10859|35245|10098|2003-09-25
2673|20463|10098|2003-09-25
3306|29401|10098|2003-09-25
31042|51675|10098|2003-09-25
15055|42229|6365|2003-09-25
56596|70934|6365|2003-09-25
60178|73505|2134|2003-09-25
60182|73504|2134|2003-09-25
46103|67126|10178|2003-09-25
37392|65016|10178|2003-09-25
37392|65660|9802|2003-09-25
45578|67304|9802|2003-09-25
39337|71924|11482|2003-09-25
8194|21600|11129|2003-09-25
1261|61654|10280|2003-09-25
9714|59861|6580|2003-09-25
59602|73276|1467|2003-09-25
35239|68702|10753|2003-09-25
35239|68705|10753|2003-09-25
2581|39853|6178|2003-09-25
9087|23562|6178|2003-09-25
14300|36381|6178|2003-09-25
1027|55429|10094|2003-09-25
48995|68245|10094|2003-09-25
30767|51382|11142|2003-09-25
44809|64280|11142|2003-09-25
30897|55775|9117|2003-09-25
47276|65523|7447|2003-09-25
59602|73274|9117|2003-09-25
103|33235|9117|2003-09-25
103|34189|9117|2003-09-25
29643|51012|5986|2003-09-25
58283|71471|9117|2003-09-26
57124|73503|56|2003-09-26
13415|46435|10127|2003-09-26
42098|61238|10127|2003-09-26
26355|36466|10127|2003-09-26
35166|55602|10127|2003-09-26
31530|52309|7447|2003-09-26
2383|31866|10128|2003-09-26
31495|52232|10128|2003-09-26
5744|22201|10128|2003-09-26
5418|41750|10128|2003-09-26
32252|60966|10128|2003-09-26
8361|31687|10128|2003-09-26
59591|73260|11060|2003-09-26
27794|55839|11060|2003-09-26
5425|46081|11060|2003-09-26
1063|44789|11060|2003-09-26
3393|40591|11060|2003-09-26
4756|40590|11060|2003-09-26
45648|64946|10538|2003-09-26
44744|64288|10538|2003-09-26
237|S21768|3251|2003-09-26
237|S21768|3251|2003-09-26
51039|69083|8251|2003-09-26
49456|68650|736|2003-09-26
49456|68649|736|2003-09-26
34111|53196|736|2003-09-26
37030|56050|736|2003-09-26
34162|53211|736|2003-09-26
33950|53822|736|2003-09-26
39804|58662|736|2003-09-26
38133|56963|736|2003-09-26
10551|42355|736|2003-09-26
38234|57152|736|2003-09-26
41057|59591|10167|2003-09-26
38983|57656|7125|2003-09-26
22776|48393|7125|2003-09-26
37188|55557|7125|2003-09-26
800|69447|8591|2003-09-26
31445|52044|11680|2003-09-26
41001|67436|11680|2003-09-26
800|44503|11680|2003-09-26
24654|49311|11680|2003-09-26
22238|49474|11680|2003-09-26
35974|62961|8699|2003-09-26
52098|68860|8899|2003-09-26
50917|68954|8899|2003-09-26
25341|49367|9874|2003-09-26
36515|55670|30|2003-09-29
58883|71885|10943|2003-09-29
58702|71875|10943|2003-09-29
30883|56653|10109|2003-09-29
32386|65856|1029|2003-09-29
2619|18482|8911|2003-09-29
33392|53689|10875|2003-09-29
39714|60706|4106|2003-09-29
27359|65098|1376|2003-09-29
41008|59739|1376|2003-09-29
12094|46046|9961|2003-09-29
46160|66137|6845|2003-09-29
43287|61789|5714|2003-09-29
36738|64970|221|2003-09-29
58671|72186|221|2003-09-29
53799|69878|221|2003-09-29
4812|43423|221|2003-09-29
42991|65087|221|2003-09-29
53551|69590|10287|2003-09-29
58926|72146|9793|2003-09-29
45300|63968|9793|2003-09-29
49507|68127|11210|2003-09-29
35779|54742|11210|2003-09-29
35779|59886|11210|2003-09-29
12022|46488|11092|2003-09-29
20463|47106|571|2003-09-30
19364|50895|7643|2003-09-30
54255|70111|7643|2003-09-30
49050|68002|7643|2003-09-30
11120|42519|7643|2003-09-30
25961|49510|11694|2003-09-30
9176|19154|11694|2003-09-30
36163|55017|11694|2003-09-30
54993|70372|11694|2003-09-30
1947|54947|11694|2003-09-30
44678|62687|11694|2003-09-30
27594|23949|11694|2003-09-30
36299|55250|1467|2003-09-30
36299|55249|1467|2003-09-30
4447|28707|1467|2003-09-30
47387|65630|10055|2003-09-30
12826|47572|10055|2003-09-30
42506|63951|10150|2003-09-30
32100|64141|10150|2003-09-30
22239|47913|10150|2003-09-30
37660|60023|10150|2003-09-30
38768|57669|11695|2003-09-30
58885|72374|11695|2003-09-30
59041|72264|11695|2003-09-30
29568|51185|11695|2003-09-30
27737|50050|11695|2003-09-30
60175|73515|2637|2003-09-30
60175|73513|2637|2003-09-30
10134|45712|8|2003-09-30
39792|64494|4690|2003-09-30
50840|68963|11659|2003-09-30
11925|45968|11659|2003-09-30
21202|54220|11659|2003-09-30
7607|53675|11659|2003-09-30
40048|58806|8360|2003-09-30
49411|68300|8360|2003-09-30
38452|64130|8360|2003-09-30
60144|73432|356|2003-09-30
52113|69617|10656|2003-09-30
33522|53175|2362|2003-09-30
15022|32107|2362|2003-09-30
7641|20392|2362|2003-09-30
44354|63618|11697|2003-10-01
34221|54212|3530|2003-10-01
35239|68702|3530|2003-10-01
35239|68704|3530|2003-10-01
60030|73397|3530|2003-10-01
35466|54550|3530|2003-10-01
21429|53384|11060|2003-10-01
21429|47454|11060|2003-10-01
4789|39124|11060|2003-10-01
44212|63041|11060|2003-10-01
44683|65853|11060|2003-10-01
35926|56488|11060|2003-10-01
40737|59261|11586|2003-10-01
6652|60203|10054|2003-10-01
46059|65532|484|2003-10-01
53420|72160|10270|2003-10-01
44709|62531|11052|2003-10-01
54933|70371|11052|2003-10-01
40835|64430|9910|2003-10-01
31364|62729|7716|2003-10-01
1424|45169|7716|2003-10-01
31441|52105|7716|2003-10-01
36298|55192|10533|2003-10-01
59273|72370|11604|2003-10-01
2180|23448|28|2003-10-02
38918|66250|71|2003-10-02
31495|63254|71|2003-10-02
26998|63539|71|2003-10-02
32100|64099|11405|2003-10-02
43319|71645|27|2003-10-02
10920|22877|9304|2003-10-02
22015|47687|11680|2003-10-02
35239|68705|11680|2003-10-02
49618|71425|11680|2003-10-02
40924|59683|6087|2003-10-02
33871|63760|11060|2003-10-02
37392|60993|11060|2003-10-02
22807|49526|11060|2003-10-02
47380|66139|11060|2003-10-02
802|44595|11060|2003-10-02
268|44553|6420|2003-10-02
43946|64202|1557|2003-10-02
56843|73398|11742|2003-10-02
38300|57299|3373|2003-10-02
5146|31908|3373|2003-10-02
39357|64138|3373|2003-10-02
48220|69479|11659|2003-10-02
38464|59653|10071|2003-10-02
43350|61945|10071|2003-10-02
58568|71774|10071|2003-10-02
25498|54910|10073|2003-10-02
49554|68320|10073|2003-10-02
28599|50617|2858|2003-10-02
28599|51603|2858|2003-10-02
35751|54685|2858|2003-10-02
28133|49589|11744|2003-10-03
28788|53225|11744|2003-10-03
31470|52221|11744|2003-10-03
49045|68554|11108|2003-10-03
41096|68442|11108|2003-10-03
45931|64125|11108|2003-10-03
22804|48877|1467|2003-10-03
51680|69327|10167|2003-10-03
52628|69622|10167|2003-10-03
8639|36781|10043|2003-10-03
41287|53652|8870|2003-10-03
58173|60672|8870|2003-10-03
58967|72120|10080|2003-10-03
3733|22812|11060|2003-10-03
994|44841|11060|2003-10-03
36018|65502|11060|2003-10-03
51602|69738|11060|2003-10-03
20536|42133|10063|2003-10-03
39515|32394|10063|2003-10-03
43980|62929|10063|2003-10-03
22552|65841|10442|2003-10-03
43980|62930|10442|2003-10-03
22552|65842|10063|2003-10-03
280|44317|2362|2003-10-03
1208|44939|2362|2003-10-03
22238|49474|3064|2003-10-03
9452|49266|3064|2003-10-03
24654|66560|3064|2003-10-03
45673|63757|11411|2003-10-03
35930|54826|8623|2003-10-06
4387|43419|8623|2003-10-06
22546|65613|11763|2003-10-06
57185|71332|11210|2003-10-06
43980|68407|11108|2003-10-06
24582|60902|10109|2003-10-06
39265|61814|10315|2003-10-06
44388|70368|10109|2003-10-06
40105|58671|2787|2003-10-06
38231|57188|2787|2003-10-06
60874|55510|2787|2003-10-06
32375|54462|2637|2003-10-06
2552|34609|3671|2003-10-06
39468|58392|5213|2003-10-06
44212|63555|5213|2003-10-06
22660|56499|2362|2003-10-06
58691|71784|26|2003-10-07
29629|50970|63|2003-10-07
53338|69723|9427|2003-10-07
39799|58656|9427|2003-10-07
59098|72327|35|2003-10-07
26144|18896|1465|2003-10-07
22552|65842|10146|2003-10-07
32108|59736|3580|2003-10-07
31209|51596|3399|2003-10-07
46601|66762|1405|2003-10-07
38233|57830|1405|2003-10-07
44212|67225|11659|2003-10-07
32353|53137|7634|2003-10-07
30938|68917|11105|2003-10-07
28487|50527|4496|2003-10-07
56502|71072|4496|2003-10-07
36645|55487|7716|2003-10-07
37058|55535|7716|2003-10-07
35408|55590|7716|2003-10-07
58712|71783|7716|2003-10-07
37004|55575|7716|2003-10-07
48894|65367|61|2003-10-07
37796|57620|7716|2003-10-07
35937|54795|7716|2003-10-07
60028|73393|11680|2003-10-07
57124|71369|11680|2003-10-07
57124|71371|11680|2003-10-07
27174|68240|7716|2003-10-07
57031|71028|9364|2003-10-08
46533|66995|9303|2003-10-08
9459|35920|9303|2003-10-08
29428|65801|571|2003-10-08
59221|72392|4985|2003-10-08
59271|72482|4985|2003-10-08
45138|64629|4985|2003-10-08
22637|57513|4985|2003-10-08
47884|72257|4985|2003-10-08
39892|58734|4985|2003-10-08
46690|66540|11597|2003-10-08
43093|68015|11597|2003-10-08
58955|72194|11597|2003-10-08
44189|60862|10124|2003-10-08
47316|65622|11248|2003-10-08
9268|41436|11248|2003-10-08
56844|71265|11248|2003-10-08
14619|41170|11248|2003-10-08
46761|66688|11225|2003-10-08
46691|66481|11225|2003-10-08
41333|32411|10124|2003-10-08
31978|52856|11781|2003-10-08
22190|47868|10124|2003-10-08
44744|64288|11781|2003-10-08
56615|70982|10124|2003-10-08
47346|65739|10124|2003-10-08
57027|70954|10124|2003-10-08
40885|61597|10124|2003-10-08
22448|60846|5424|2003-10-08
52029|71368|5424|2003-10-08
1063|43253|5424|2003-10-08
30935|51515|5424|2003-10-08
36354|57329|11506|2003-10-08
930|44620|11506|2003-10-08
18201|46637|8699|2003-10-08
9342|45637|221|2003-10-08
9219|45575|221|2003-10-08
39956|58719|11784|2003-10-08
36997|56045|11784|2003-10-08
27079|49856|11784|2003-10-08
31984|63403|11783|2003-10-08
59210|72386|11783|2003-10-08
43305|61932|11783|2003-10-08
58963|72154|11066|2003-10-08
46533|66995|9303|2003-10-08
30775|51369|9263|2003-10-08
58279|71466|9263|2003-10-08
30778|51370|9263|2003-10-08
35166|55602|9263|2003-10-08
58964|72114|203|2003-10-09
58908|72029|203|2003-10-09
58963|72155|203|2003-10-09
58957|72171|203|2003-10-09
58957|72172|7095|2003-10-09
58957|72172|7095|2003-10-09
60183|73444|7095|2003-10-09
60218|73520|7095|2003-10-09
61948|58404|10660|2003-10-09
237|S21766|5424|2003-10-09
59980|73378|2676|2003-10-09
59961|73374|2676|2003-10-09
5425|62613|7765|2003-10-09
25829|63322|7765|2003-10-09
31982|69460|5018|2003-10-09
41623|60369|5018|2003-10-09
44635|65670|11659|2003-10-09
31446|60022|11659|2003-10-09
31446|60620|11659|2003-10-09
34741|64112|4985|2003-10-09
399|72311|2362|2003-10-09
48737|67775|2362|2003-10-09
39834|58766|11801|2003-10-09
48704|67737|11801|2003-10-09
58963|72153|11801|2003-10-09
28076|30643|11072|2003-10-10
37486|64200|9117|2003-10-10
9923|72125|9117|2003-10-10
800|44270|5424|2003-10-10
60166|73497|55|2003-10-10
60160|73500|55|2003-10-10
2924|25096|736|2003-10-10
38133|64909|11802|2003-10-10
24558|57632|11802|2003-10-10
22570|48196|5697|2003-10-10
29506|51167|5697|2003-10-10
28155|49571|5697|2003-10-10
10703|72094|10420|2003-10-10
895|65115|11804|2003-10-10
800|61760|11804|2003-10-10
44212|67225|11805|2003-10-10
57176|71329|5697|2003-10-10
36505|55663|4987|2003-10-13
47800|34631|4987|2003-10-13
3263|19745|4987|2003-10-13
59374|71778|2378|2003-10-13
59314|71823|2378|2003-10-13
53727|69709|2378|2003-10-13
43880|63559|10169|2003-10-13
59282|71820|2378|2003-10-13
56854|71214|2378|2003-10-13
24589|57070|8397|2003-10-13
49757|66609|8397|2003-10-13
30885|51497|8397|2003-10-13
36657|55489|10571|2003-10-13
36427|55326|10571|2003-10-13
36457|55341|10571|2003-10-13
12351|46147|7417|2003-10-13
46380|67256|7417|2003-10-13
26236|49617|7417|2003-10-13
58986|72451|11129|2003-10-13
32324|53077|11129|2003-10-13
53420|72157|11129|2003-10-13
58919|72138|11129|2003-10-13
31442|52019|5733|2003-10-13
7564|39976|5733|2003-10-13
5076|41932|5733|2003-10-13
8115|33290|5733|2003-10-13
965|44702|6027|2003-10-13
43732|64036|6027|2003-10-13
35898|54750|6027|2003-10-13
1104|47696|11060|2003-10-13
36268|65113|11060|2003-10-13
49715|67499|11060|2003-10-13
41280|57520|10095|2003-10-13
39681|57547|10095|2003-10-13
39681|57548|10095|2003-10-13
39681|57549|10095|2003-10-13
39681|57550|10095|2003-10-13
39681|57551|10095|2003-10-13
39681|57552|10095|2003-10-13
22200|47877|9260|2003-10-13
56589|70951|9260|2003-10-13
35360|58807|9260|2003-10-13
38258|57141|9260|2003-10-13
27992|49558|9656|2003-10-13
8452|29860|6611|2003-10-13
39630|58602|6611|2003-10-13
24156|S24124|9656|2003-10-13
43879|62783|6611|2003-10-13
7244|43992|1467|2003-10-13
35544|54849|6109|2003-10-13
47453|65721|6109|2003-10-13
29554|50925|6109|2003-10-13
39852|58790|10057|2003-10-13
25498|54910|10057|2003-10-13
58971|72222|10057|2003-10-13
36338|57721|10057|2003-10-13
42506|63951|10057|2003-10-13
818|44575|11714|2003-10-13
37452|56209|11714|2003-10-13
40685|55595|6087|2003-10-13
50810|68995|6087|2003-10-13
44249|62536|11457|2003-10-13
39972|61443|11457|2003-10-13
42543|61036|11457|2003-10-13
54951|70502|11457|2003-10-13
59021|72254|4118|2003-10-13
39723|64681|4118|2003-10-13
49185|68413|4118|2003-10-13
59167|72348|4118|2003-10-13
49715|68713|3969|2003-10-13
32204|52802|11832|2003-10-13
49573|68471|11832|2003-10-13
59308|72543|6258|2003-10-13
3471|45370|6258|2003-10-13
14171|38365|6528|2003-10-13
14573|41113|6528|2003-10-13
38090|57180|6007|2003-10-13
28204|49580|6007|2003-10-13
28066|49583|6007|2003-10-13
38733|57600|6007|2003-10-13
22413|57440|170|2003-10-13
38937|57596|170|2003-10-13
38937|64087|170|2003-10-13
60012|73483|5965|2003-10-13
31018|52359|9656|2003-10-13
45150|64743|9656|2003-10-13
45150|64743|6611|2003-10-13
43876|62788|6088|2003-10-13
39834|64735|6088|2003-10-13
57164|71328|10477|2003-10-13
21366|47396|7415|2003-10-13
59474|72637|170|2003-10-13
59474|72649|170|2003-10-13
40703|59571|5267|2003-10-13
38918|66249|5267|2003-10-13
45136|64719|5661|2003-10-13
45138|64630|5661|2003-10-13
38812|69345|5661|2003-10-13
51578|69400|11713|2003-10-13
13650|60945|11574|2003-10-13
57127|71379|11574|2003-10-13
13145|63502|11817|2003-10-14
58398|71713|11817|2003-10-14
46503|72345|11680|2003-10-14
51817|69443|11680|2003-10-14
49581|69198|7100|2003-10-14
59221|72393|4985|2003-10-14
59271|72482|4985|2003-10-14
45138|64628|4985|2003-10-14
33057|53634|10435|2003-10-14
58776|71813|10435|2003-10-14
802|59845|11857|2003-10-14
43062|61604|11857|2003-10-14
4513|45414|11857|2003-10-14
22560|48160|6027|2003-10-14
28878|50621|3399|2003-10-14
50326|66365|10137|2003-10-14
2193|36592|6304|2003-10-14
30995|53223|6304|2003-10-14
9973|46145|11749|2003-10-14
9973|46144|11727|2003-10-14
15799|22747|2913|2003-10-14
9915|45713|2913|2003-10-14
6762|24393|2913|2003-10-14
7322|31832|2913|2003-10-14
2190|32930|2913|2003-10-14
8172|55089|11714|2003-10-14
35239|54219|11141|2003-10-14
46060|32404|11142|2003-10-14
37044|56231|11142|2003-10-14
42066|66311|11142|2003-10-14
36168|55069|11709|2003-10-14
3168|55913|11709|2003-10-14
50874|69152|11709|2003-10-14
38812|69342|7512|2003-10-14
38876|57772|9717|2003-10-14
31140|51783|9717|2003-10-14
56617|72105|9717|2003-10-14
45922|64207|95|2003-10-15
46255|68262|11575|2003-10-15
49765|68556|11575|2003-10-15
31446|55059|9633|2003-10-15
49762|68524|95|2003-10-15
18191|41432|10124|2003-10-15
18191|41432|10124|2003-10-15
45798|64165|11714|2003-10-15
753|21927|11714|2003-10-15
50874|69156|11714|2003-10-15
48811|67889|11713|2003-10-15
