bid,gender,department
11158,F,Informatics
11159,F,Economics
11161,F,Mathematics
11162,F,Economics
11165,F,Economics
11170,F,Economics
11173,F,Informatics
11174,F,Informatics
11175,F,BusinessAdministration
11176,F,Economics
11177,F,Economics
11178,F,Economics
11179,F,Economics
11181,F,Psychology
11182,F,Economics
11184,F,Mathematics
11185,F,Mathematics
11187,F,Economics
11188,F,Economics
11189,F,Economics
11190,F,Mathematics
11191,F,Economics
11193,F,Economics
11194,F,Economics
11195,F,Economics
11196,F,Biology
11198,F,Informatics
11199,F,Economics
11201,F,Mathematics
11202,F,Informatics
11203,F,Economics
11208,F,Informatics
11210,F,Economics
11213,F,Informatics
11215,F,Informatics
11216,F,Economics
11217,F,Mathematics
11220,F,Low
11222,F,Informatics
11223,F,Informatics
11224,F,Informatics
11225,F,Informatics
11226,F,Economics
11228,F,BusinessAdministration
11229,F,BusinessAdministration
11230,F,BusinessAdministration
11232,F,Economics
11233,F,Economics
11235,F,Informatics
11236,F,Mathematics
11237,F,Mathematics
11238,F,Mathematics
11239,F,Economics
11240,F,Economics
11242,F,Economics
11243,F,Economics
11244,F,BusinessAdministration
11245,F,Economics
11246,F,Biology
11248,F,Statistics
11249,F,Mathematics
11250,F,Economics
11251,F,Physics
11254,F,Economics
11256,F,Mathematics
11257,F,Informatics
11259,F,Mathematics
11260,F,Mathematics
11262,F,Biology
11263,F,Economics
11265,F,Mathematics
11267,F,Mathematics
11268,F,Informatics
11269,F,Mathematics
11270,F,Mathematics
11271,F,Mathematics
11272,F,Economics
11273,F,Economics
11274,F,Mathematics
11275,F,Mathematics
11276,F,Mathematics
11277,F,Mathematics
11278,F,Economics
11279,F,Mathematics
11280,F,Mathematics
11281,F,Mathematics
11282,F,Economics
11283,F,Mathematics
11284,F,Economics
11286,F,Low
11287,F,Mathematics
11288,F,Mathematics
11289,F,Mathematics
11290,F,Statistics
11291,F,Economics
11293,F,Mathematics
11296,F,Mathematics
11297,F,Mathematics
11298,F,Mathematics
11299,F,Mathematics
11300,F,Mathematics
11301,F,Mathematics
11302,F,Mathematics
11303,F,Mathematics
11304,F,Mathematics
11305,F,Mathematics
11306,F,Mathematics
11307,F,Mathematics
11308,F,Mathematics
11309,F,Mathematics
11310,F,Mathematics
11311,F,Mathematics
11312,F,Mathematics
11313,F,Mathematics
11314,F,Mathematics
11316,F,Mathematics
11317,F,Mathematics
11318,F,Economics
11319,F,Mathematics
11320,F,Mathematics
11321,F,Mathematics
11322,F,Mathematics
11323,F,Mathematics
11324,F,Mathematics
11325,F,Mathematics
11326,F,Mathematics
11327,F,Mathematics
11328,F,Mathematics
11329,F,Mathematics
11330,F,Mathematics
11331,F,Mathematics
11332,F,Mathematics
11334,F,Mathematics
11335,F,BusinessAdministration
11336,F,Mathematics
11337,F,Mathematics
11338,F,Mathematics
11339,F,Mathematics
11340,F,Mathematics
11341,F,Mathematics
11342,F,Mathematics
11343,F,Psychology
11344,F,Mathematics
11346,F,Mathematics
11347,F,Informatics
11348,F,Informatics
11349,F,Mathematics
11350,F,Physics
11352,F,Low
11353,F,Mathematics
11354,F,Mathematics
11356,F,Economics
11358,F,Economics
11360,F,Statistics
11361,F,Low
11362,F,Economics
11363,F,Mathematics
11366,F,Mathematics
11368,F,Economics
11369,F,Low
11370,F,Mathematics
11371,F,Biology
11372,F,Mathematics
11373,F,Economics
11374,F,Low
11375,F,Mathematics
11376,F,Informatics
11377,F,Economics
11378,F,BusinessAdministration
11379,F,Economics
11380,F,Biology
11381,F,Physics
11382,F,Physics
11383,F,Mathematics
11384,F,Mathematics
11385,F,Mathematics
11386,F,Mathematics
11387,F,Economics
11388,F,Statistics
11389,F,Informatics
11390,F,Mathematics
11391,F,Mathematics
11392,F,Statistics
11394,F,BusinessAdministration
11395,F,Mathematics
11396,F,Mathematics
11397,F,Mathematics
11398,F,Mathematics
11399,F,Mathematics
11400,F,Mathematics
11401,F,Mathematics
11402,F,Economics
11403,F,BusinessAdministration
11405,F,Economics
11406,F,Economics
11407,F,Economics
11408,F,Statistics
11410,F,Informatics
11411,F,Economics
11412,F,Mathematics
11414,F,Mathematics
11416,F,Physics
11417,F,Low
11419,F,Mathematics
11420,F,Physics
11421,F,Economics
11422,F,Mathematics
11424,F,Mathematics
11425,F,Mathematics
11426,F,Mathematics
11427,F,Biology
11428,F,Mathematics
11429,F,Mathematics
11430,F,Physics
11431,F,Mathematics
11432,F,Mathematics
11433,F,Mathematics
11434,F,Mathematics
11435,F,BusinessAdministration
11436,F,Mathematics
11437,F,BusinessAdministration
11438,F,Mathematics
11439,F,Mathematics
11440,F,Mathematics
11441,F,Mathematics
11442,F,Mathematics
11443,F,Mathematics
11445,F,Informatics
11446,F,Economics
11448,F,Mathematics
11449,F,Mathematics
11450,F,Mathematics
11451,F,Mathematics
11454,F,Low
11455,F,Mathematics
11456,F,Psychology
11457,F,Mathematics
11459,F,Mathematics
11460,F,Mathematics
11461,F,Mathematics
11462,F,Mathematics
11463,F,Mathematics
11464,F,Mathematics
11465,F,Mathematics
11468,F,Mathematics
11469,F,Mathematics
11471,F,Economics
11473,F,Mathematics
11474,F,Mathematics
11475,F,Mathematics
11476,F,Low
11477,F,Biology
11478,F,Psychology
11479,F,Mathematics
11480,F,Biology
11481,F,Mathematics
11482,F,Biology
11483,F,Psychology
11486,F,Physics
11487,F,Statistics
11488,F,BusinessAdministration
11489,F,Economics
11492,F,Biology
11493,F,Psychology
11494,F,Psychology
11498,F,BusinessAdministration
11499,F,Informatics
11500,F,Economics
11501,F,Biology
11502,F,Biology
11505,F,Mathematics
11506,F,Mathematics
11507,F,Biology
11509,F,Mathematics
11516,F,Economics
11517,F,BusinessAdministration
11520,F,Informatics
11521,F,BusinessAdministration
11522,F,Economics
11523,F,Mathematics
11524,F,Informatics
11525,F,Biology
11526,F,BusinessAdministration
11527,F,Mathematics
11528,F,Psychology
11529,F,Mathematics
11530,F,Mathematics
11531,F,Economics
11532,F,Statistics
11533,F,Informatics
11534,F,BusinessAdministration
11535,F,Mathematics
11536,F,Low
11537,F,Low
11538,F,Low
11539,F,Physics
11540,F,Low
11542,F,BusinessAdministration
11544,F,Informatics
11546,F,BusinessAdministration
11547,F,Low
11548,F,Mathematics
11550,F,Mathematics
11552,F,Mathematics
11553,F,Mathematics
11554,F,Psychology
11555,F,Physics
11556,F,Mathematics
11557,F,Statistics
11558,F,Economics
11559,F,Mathematics
11560,F,Psychology
11561,F,Psychology
11562,F,Mathematics
11563,F,Biology
11564,F,Mathematics
11565,F,Statistics
11567,F,Mathematics
11568,F,BusinessAdministration
11569,F,Mathematics
11570,F,Biology
11571,F,Biology
11572,F,Mathematics
11573,F,Biology
11574,F,Physics
11575,F,Mathematics
11577,F,Biology
11578,F,Statistics
11579,F,Economics
11580,F,Mathematics
11581,F,Economics
11582,F,Psychology
11583,F,Low
11584,F,Low
11585,F,Mathematics
11586,F,Medicine
11587,F,Mathematics
11588,F,Biology
11589,F,Economics
11591,F,Biology
11593,F,Statistics
11594,F,Physics
11595,F,Statistics
11596,F,Mathematics
11597,F,Psychology
11598,F,Low
11599,F,Biology
11600,F,Low
11601,F,Biology
11602,F,Low
11603,F,Economics
11604,F,Medicine
11605,F,Mathematics
11610,F,Statistics
11611,F,Biology
11612,F,Low
11613,F,Psychology
11614,F,Physics
11615,F,Statistics
11616,F,Psychology
11617,F,Mathematics
11618,F,Biology
11619,F,Psychology
11620,F,BusinessAdministration
11622,F,Physics
11623,F,Biology
11624,F,Mathematics
11625,F,Economics
11626,F,Statistics
11627,F,Biology
11628,F,Low
11629,F,Mathematics
11630,F,Informatics
11631,F,Statistics
11632,F,Psychology
11633,F,Mathematics
11634,F,Biology
11635,F,Economics
11637,F,Statistics
11638,F,Statistics
11639,F,Statistics
11640,F,Statistics
11641,F,Informatics
11642,F,Informatics
11643,F,BusinessAdministration
11644,F,Mathematics
11645,F,Statistics
11646,F,Statistics
11649,F,Low
11650,F,Statistics
11651,F,Statistics
11652,F,Statistics
11653,F,Low
11654,F,Statistics
11655,F,Mathematics
11656,F,Informatics
11657,F,Statistics
11658,F,Mathematics
11659,F,Low
11660,F,Statistics
11661,F,Statistics
11662,F,Statistics
11665,F,Low
11666,F,Statistics
11668,F,Mathematics
11669,F,Statistics
11670,F,Economics
11672,F,Statistics
11673,F,Informatics
11674,F,Statistics
11679,F,Mathematics
11680,F,Low
11681,F,Informatics
11682,F,Mathematics
11683,F,Low
11684,F,Low
11685,F,Mathematics
11686,F,Statistics
11687,F,Low
11688,F,Mathematics
11690,F,Informatics
11691,F,Statistics
11692,F,Informatics
11693,F,Mathematics
11694,F,Physics
11695,F,Statistics
11697,F,Physics
11698,F,Psychology
11701,F,Physics
11702,F,Statistics
11703,F,Low
11704,F,Informatics
11705,F,Psychology
11706,F,Economics
11708,F,Psychology
11709,F,Economics
11710,F,Mathematics
11711,F,BusinessAdministration
11712,F,BusinessAdministration
11713,F,Physics
11714,F,BusinessAdministration
11715,F,Psychology
11716,F,Psychology
11717,F,Statistics
11718,F,BusinessAdministration
11719,F,Mathematics
11720,F,Statistics
11721,F,BusinessAdministration
11722,F,BusinessAdministration
11723,F,Mathematics
11724,F,Statistics
11725,F,Statistics
11726,F,Mathematics
11727,F,Economics
11728,F,Statistics
11729,F,Informatics
11730,F,Mathematics
11731,F,Statistics
11732,F,Psychology
11733,F,Economics
11735,F,BusinessAdministration
11736,F,Economics
11737,F,Economics
11738,F,BusinessAdministration
11739,F,Psychology
11741,F,Economics
11742,F,BusinessAdministration
11743,F,Mathematics
11744,F,Biology
11746,F,Mathematics
11748,F,Mathematics
11749,F,Mathematics
11750,F,Economics
11751,F,Economics
11752,F,Economics
11754,F,Economics
11755,F,Statistics
11756,F,Statistics
11757,F,Statistics
11759,F,Statistics
11760,F,Statistics
11761,F,Economics
11763,F,Statistics
11764,F,Statistics
11765,F,Low
11766,F,BusinessAdministration
11767,F,Low
11768,F,Economics
11769,F,Statistics
11771,F,Economics
11773,F,Economics
11774,F,Statistics
11775,F,Economics
11776,F,Informatics
11779,F,Mathematics
11780,F,Informatics
11781,F,Statistics
11783,F,Mathematics
11784,F,Mathematics
11787,F,Mathematics
11788,F,Psychology
11790,F,Mathematics
11791,F,Mathematics
11792,F,Mathematics
11793,F,Mathematics
11794,F,BusinessAdministration
11795,F,Statistics
11797,F,Statistics
11798,F,Informatics
11799,F,Low
11801,F,Medicine
11802,F,BusinessAdministration
11804,F,Economics
11805,F,BusinessAdministration
11806,F,Statistics
11808,F,Statistics
11809,F,Mathematics
11813,F,Mathematics
11814,F,Statistics
11815,F,Mathematics
11816,F,Economics
11817,F,Physics
11819,F,Psychology
11820,F,Statistics
11821,F,Statistics
11822,F,Mathematics
11823,F,Mathematics
11824,F,Mathematics
11825,F,Economics
11827,F,Physics
11829,F,Statistics
11830,F,Statistics
11831,F,Statistics
11832,F,Mathematics
11833,F,Psychology
11834,F,Psychology
11835,F,Statistics
11836,F,Statistics
11837,F,BusinessAdministration
11838,F,Low
11839,F,Statistics
11840,F,Statistics
11841,F,Mathematics
11842,F,Low
11843,F,Informatics
11844,F,Economics
11847,F,Economics
11848,F,Statistics
11850,F,Biology
11851,F,Medicine
11852,F,Psychology
11855,F,Psychology
11856,F,Psychology
11857,F,Mathematics
11860,F,Economics
11861,F,BusinessAdministration
11864,F,Mathematics
11865,F,Statistics
11866,F,Statistics
11867,F,Psychology
11868,F,Statistics
11869,F,Mathematics
11870,F,Mathematics
11871,F,Economics
11872,F,Psychology
11874,F,Informatics
11876,F,BusinessAdministration
11877,F,Statistics
11879,F,Statistics
11880,F,Statistics
11881,F,Psychology
11882,F,Statistics
11883,F,Mathematics
11885,F,Statistics
11886,F,Informatics
11887,F,Statistics
11888,F,Medicine
11889,F,Statistics
11890,F,Informatics
11891,F,Informatics
11893,F,Mathematics
11894,F,Psychology
11896,F,Statistics
11897,F,Mathematics
11898,F,Mathematics
11899,F,Statistics
11900,F,Statistics
11901,F,Economics
11902,F,Statistics
11904,F,Informatics
11905,F,Informatics
11906,F,Mathematics
11909,F,Mathematics
11910,F,Statistics
11911,F,Economics
11912,F,Informatics
11913,F,BusinessAdministration
11914,F,Physics
11915,F,Statistics
11916,F,Physics
11917,F,Statistics
11919,F,Statistics
11920,F,Mathematics
11921,F,Biology
11925,F,Informatics
11926,F,Statistics
11927,F,Informatics
11928,F,Statistics
11930,F,Low
11931,F,Mathematics
11934,F,Mathematics
11935,F,Mathematics
11936,F,Statistics
11937,F,Mathematics
11938,F,Mathematics
11939,F,Mathematics
11940,F,Low
11941,F,Economics
11942,F,Psychology
11944,F,Statistics
11945,F,Biology
11947,F,Statistics
11948,F,Psychology
11949,F,Informatics
11950,F,Economics
11951,F,Psychology
11952,F,Low
11953,F,Economics
11954,F,Statistics
11955,F,Mathematics
11956,F,Psychology
11957,F,Psychology
11958,F,Mathematics
11959,F,Mathematics
11962,F,Statistics
11963,F,Economics
11965,F,Mathematics
11968,F,Statistics
11969,F,Statistics
11970,F,Mathematics
11971,F,Low
11972,F,Psychology
11973,F,Informatics
11974,F,Informatics
11975,F,Informatics
11976,F,Informatics
11977,F,Medicine
11978,F,Economics
11979,F,Mathematics
11981,F,Physics
11983,F,Statistics
11984,F,Informatics
11989,F,Low
11990,F,Informatics
11991,F,Statistics
11992,F,Mathematics
11993,F,Mathematics
11994,F,Economics
11995,F,Psychology
11997,F,Economics
11998,F,Psychology
12002,F,Mathematics
12003,F,Statistics
12008,F,Informatics
12009,F,Informatics
12010,F,Economics
12011,F,Economics
12013,F,Mathematics
12014,F,Mathematics
12016,F,Physics
12017,F,Mathematics
12022,F,Mathematics
12023,F,Mathematics
12024,F,Low
12025,F,Mathematics
12026,F,Economics
12031,F,Mathematics
12032,F,Medicine
12033,F,Mathematics
12034,F,Mathematics
12035,F,Statistics
12036,F,Psychology
12037,F,BusinessAdministration
12038,F,Mathematics
12039,F,Mathematics
12040,F,Informatics
12041,F,Economics
12042,F,Economics
12043,F,Economics
12045,F,Low
12046,F,Low
12048,F,Statistics
12049,F,Informatics
12050,F,Psychology
12054,F,Physics
12055,F,Informatics
12057,F,Statistics
12058,F,Statistics
12059,F,Statistics
12060,F,BusinessAdministration
12061,F,Informatics
12062,F,Informatics
12063,F,Informatics
12064,F,Low
12065,F,Informatics
12066,F,Informatics
12067,F,Mathematics
12068,F,BusinessAdministration
12069,F,BusinessAdministration
12071,F,Informatics
12072,F,Physics
12074,F,Mathematics
12076,F,Economics
12078,F,Economics
12079,F,Low
12080,F,BusinessAdministration
12082,F,Mathematics
12083,F,Informatics
12084,F,Informatics
12085,F,Informatics
12086,F,Psychology
12087,F,Psychology
12088,F,Informatics
12089,F,Economics
12090,F,Mathematics
12091,F,Mathematics
12092,F,Mathematics
12093,F,Low
12094,F,Mathematics
12095,F,Informatics
12096,F,Mathematics
12097,F,Low
12098,F,Mathematics
12100,F,Low
12101,F,Informatics
12102,F,Physics
12103,F,Statistics
12104,F,Mathematics
12105,F,Statistics
12106,F,Mathematics
12107,F,Mathematics
12108,F,Economics
12109,F,BusinessAdministration
12110,F,Statistics
12111,F,Mathematics
12112,F,Mathematics
12113,F,Informatics
12114,F,Informatics
12116,F,Informatics
12118,F,Physics
12119,F,BusinessAdministration
12120,F,Mathematics
12121,F,Informatics
12122,F,Mathematics
12123,F,Low
12124,F,Low
12125,F,Low
12126,F,Economics
12127,F,Low
12128,F,Low
12129,F,Low
12130,F,Physics
12131,F,Physics
12132,F,Mathematics
12133,F,Mathematics
12134,F,Economics
12135,F,Statistics
12136,F,Mathematics
12137,F,Economics
12138,F,Economics
12139,F,Physics
12140,F,BusinessAdministration
12141,F,Psychology
12142,F,Psychology
12143,F,Economics
12144,F,Mathematics
12145,F,Mathematics
12146,F,Economics
12147,F,Biology
12148,F,Psychology
12149,F,Economics
12150,F,Economics
12151,F,Physics
12153,F,BusinessAdministration
12154,F,Psychology
12155,F,Psychology
12156,F,Psychology
12157,F,Low
12158,F,Mathematics
12159,F,Physics
12160,F,Psychology
12161,F,Economics
12162,F,Mathematics
12163,F,Mathematics
12164,F,Psychology
12165,F,Mathematics
12166,F,Mathematics
12167,F,Mathematics
12168,F,Mathematics
12169,F,Psychology
12170,F,Psychology
12171,F,Statistics
12172,F,Physics
12173,F,Informatics
12174,F,Physics
12176,F,Mathematics
12177,F,Economics
12178,F,Mathematics
12179,F,Psychology
12180,F,Biology
12181,F,Psychology
12183,F,Low
12184,F,Economics
12185,F,Informatics
12186,F,Low
12187,F,Psychology
12188,F,Economics
12189,F,Psychology
12190,F,Mathematics
12191,F,Low
12192,F,Economics
12193,F,BusinessAdministration
12194,F,BusinessAdministration
12195,F,BusinessAdministration
12196,F,Economics
12198,F,Psychology
12199,F,Psychology
12200,F,Economics
12201,F,Low
12202,F,BusinessAdministration
12203,F,Physics
12204,F,Informatics
12205,F,Low
12206,F,Economics
12207,F,Economics
12208,F,Physics
12209,F,Psychology
12210,F,Psychology
12211,F,Mathematics
12212,F,Economics
12213,F,Economics
12214,F,Psychology
12215,F,Physics
12216,F,Physics
12217,F,Medicine
12219,F,BusinessAdministration
12220,F,Low
12221,F,Psychology
12223,F,Economics
12224,F,Informatics
12226,F,Informatics
12228,F,Informatics
12229,F,Physics
12230,F,Mathematics
12232,F,BusinessAdministration
12233,F,BusinessAdministration
12234,F,Mathematics
12235,F,Mathematics
12237,F,Low
12238,F,BusinessAdministration
12240,F,BusinessAdministration
12241,F,Low
12242,F,Low
12244,F,Economics
12245,F,Mathematics
12246,F,Psychology
12250,F,Economics
12252,F,Informatics
12253,F,Informatics
12255,F,Economics
12256,F,Economics
12257,F,Physics
12258,F,BusinessAdministration
12259,F,Economics
12260,F,Statistics
12261,F,Economics
12262,F,Mathematics
12263,F,Mathematics
12265,F,Informatics
12266,F,BusinessAdministration
12267,F,Physics
12268,F,Low
12269,F,Informatics
12270,F,Economics
12271,F,Low
12272,F,Biology
12276,F,Psychology
12277,F,Statistics
12278,F,Economics
12280,F,Economics
12281,F,Economics
12282,F,Economics
12283,F,Psychology
12284,F,Mathematics
12285,F,Low
12286,F,BusinessAdministration
12287,F,Economics
12289,F,Mathematics
12290,F,Low
12291,F,Low
12292,F,Informatics
12293,F,Psychology
12294,F,Mathematics
12297,F,Psychology
12299,F,Low
12300,F,Low
12301,F,Low
12302,F,Low
12303,F,Economics
12304,F,Informatics
12305,F,Statistics
12307,F,Low
12308,F,Mathematics
12309,F,Economics
12310,F,Low
12311,F,Low
12312,F,Psychology
12313,F,Low
12314,F,Low
12315,F,Low
12316,F,Low
12317,F,BusinessAdministration
12318,F,BusinessAdministration
12319,F,Mathematics
12320,F,Mathematics
12321,F,Mathematics
12322,F,Mathematics
12323,F,BusinessAdministration
12324,F,Mathematics
12325,F,Informatics
12326,F,Mathematics
12327,F,BusinessAdministration
12328,F,Economics
12329,F,Mathematics
12330,F,Statistics
12331,F,Statistics
12332,F,Low
12334,F,Low
12335,F,Low
12336,F,Low
12337,F,Low
12338,F,Mathematics
12339,F,BusinessAdministration
12340,F,BusinessAdministration
12341,F,Economics
12342,F,Mathematics
12344,F,Low
12345,F,Mathematics
12346,F,Low
12347,F,Economics
12348,F,Economics
12349,F,Economics
12351,F,Mathematics
12352,F,Mathematics
12353,F,Low
12354,F,Statistics
12355,F,Mathematics
12356,F,Low
12357,F,Low
12358,F,Psychology
12359,F,Mathematics
12360,F,Statistics
12361,F,Low
12362,F,Low
12363,F,Mathematics
12364,F,Psychology
12365,F,Psychology
12366,F,Economics
12367,F,Physics
12368,F,Physics
12370,F,Economics
12371,F,Psychology
12372,F,Economics
12373,F,Low
12374,F,Mathematics
12375,F,Informatics
12376,F,Informatics
12378,F,Statistics
12379,F,Psychology
12380,F,Psychology
